wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774319865758,run_start,,,,,,-1,run_2026-03-24T02-37-45-758Z,,,ws://localhost:8080/
1774319865758,ws_connect_attempt,,,,,,0,run_2026-03-24T02-37-45-758Z,,,ws://localhost:8080/
1774319866073,ws_open,,,,,,1,run_2026-03-24T02-37-45-758Z,,,
1774319866074,telemetry,live,3191,1774319866146603000,-72.60302734375,0,1,loss_r100_rep3,,,
1774319866084,telemetry,live,3195,1774319866156851700,-72.851806640625,4,1,loss_r100_rep3,,,
1774319866095,telemetry,live,3200,1774319866167258600,-72.258544921875,5,1,loss_r100_rep3,,,
1774319866103,telemetry,live,3204,1774319866176415500,-73.41552734375,4,1,loss_r100_rep3,,,
1774319866114,telemetry,live,3208,1774319866186796800,-72.796875,4,1,loss_r100_rep3,,,
1774319866131,telemetry,live,3211,1774319866196533200,-65.533203125,3,1,loss_r100_rep3,,,
1774319866133,telemetry,live,3215,1774319866206598400,-73.598388671875,4,1,loss_r100_rep3,,,
1774319866146,telemetry,live,3220,1774319866216696800,-70.69677734375,5,1,loss_r100_rep3,,,
1774319866165,telemetry,live,3223,1774319866226614500,-61.614501953125,3,1,loss_r100_rep3,,,
1774319866180,telemetry,live,3228,1774319866236696300,-56.6962890625,5,1,loss_r100_rep3,,,
1774319866181,telemetry,live,3231,1774319866246592500,-65.592529296875,3,1,loss_r100_rep3,,,
1774319866183,telemetry,live,3234,1774319866256605700,-73.605712890625,3,1,loss_r100_rep3,,,
1774319866197,telemetry,live,3238,1774319866266574000,-69.573974609375,4,1,loss_r100_rep3,,,
1774319866216,telemetry,live,3242,1774319866276860700,-60.860595703125,4,1,loss_r100_rep3,,,
1774319866235,telemetry,live,3247,1774319866286777900,-51.77783203125,5,1,loss_r100_rep3,,,
1774319866236,telemetry,live,3251,1774319866296622600,-60.62255859375,4,1,loss_r100_rep3,,,
1774319866238,telemetry,live,3255,1774319866306617900,-68.617919921875,4,1,loss_r100_rep3,,,
1774319866258,telemetry,live,3259,1774319866316689200,-58.689208984375,4,1,loss_r100_rep3,,,
1774319866284,telemetry,live,3263,1774319866326581200,-42.581298828125,4,1,loss_r100_rep3,,,
1774319866297,telemetry,live,3266,1774319866336607200,-39.607177734375,3,1,loss_r100_rep3,,,
1774319866298,telemetry,live,3271,1774319866346734300,-48.734375,5,1,loss_r100_rep3,,,
1774319866299,telemetry,live,3273,1774319866356668000,-57.66796875,2,1,loss_r100_rep3,,,
1774319866301,telemetry,live,3279,1774319866367172000,-66.172119140625,6,1,loss_r100_rep3,,,
1774319866317,telemetry,live,3283,1774319866376791600,-59.79150390625,4,1,loss_r100_rep3,,,
1774319866318,telemetry,live,3284,1774319866386719000,-68.718994140625,1,1,loss_r100_rep3,,,
1774319866337,telemetry,live,3291,1774319866396714000,-59.7138671875,7,1,loss_r100_rep3,,,
1774319866339,telemetry,live,3294,1774319866406667500,-67.66748046875,3,1,loss_r100_rep3,,,
1774319866340,telemetry,live,3298,1774319866416699100,-76.69921875,4,1,loss_r100_rep3,,,
1774319866357,telemetry,live,3302,1774319866426540000,-69.5400390625,4,1,loss_r100_rep3,,,
1774319866360,telemetry,live,3306,1774319866436725200,-76.725341796875,4,1,loss_r100_rep3,,,
1774319866384,telemetry,live,3310,1774319866446572500,-62.572509765625,4,1,loss_r100_rep3,,,
1774319866386,telemetry,live,3316,1774319866456601900,-70.601806640625,6,1,loss_r100_rep3,,,
1774319866389,telemetry,live,3319,1774319866466701000,-77.701171875,3,1,loss_r100_rep3,,,
1774319866418,telemetry,live,3331,1774319866496774000,-78.77392578125,12,1,loss_r100_rep3,,,
1774319866436,telemetry,live,3335,1774319866506616000,-70.615966796875,4,1,loss_r100_rep3,,,
1774319866438,telemetry,live,3339,1774319866516764700,-78.7646484375,4,1,loss_r100_rep3,,,
1774319866458,telemetry,live,3343,1774319866526645800,-68.645751953125,4,1,loss_r100_rep3,,,
1774319866460,telemetry,live,3346,1774319866536652300,-76.65234375,3,1,loss_r100_rep3,,,
1774319866484,telemetry,live,3351,1774319866546857000,-62.85693359375,5,1,loss_r100_rep3,,,
1774319866486,telemetry,live,3354,1774319866556601900,-70.601806640625,3,1,loss_r100_rep3,,,
1774319866512,telemetry,live,3358,1774319866566594600,-54.594482421875,4,1,loss_r100_rep3,,,
1774319866514,telemetry,live,3362,1774319866576621300,-62.621337890625,4,1,loss_r100_rep3,,,
1774319866516,telemetry,live,3368,1774319866586630000,-70.6298828125,6,1,loss_r100_rep3,,,
1774319866552,telemetry,live,3372,1774319866596547300,-44.54736328125,4,1,loss_r100_rep3,,,
1774319866574,telemetry,live,3374,1774319866607668000,-33.66796875,2,1,loss_r100_rep3,,,
1774319866576,telemetry,live,3380,1774319866616627500,-40.62744140625,6,1,loss_r100_rep3,,,
1774319866578,telemetry,live,3384,1774319866626583000,-48.5830078125,4,1,loss_r100_rep3,,,
1774319866581,telemetry,live,3387,1774319866636799200,-55.79931640625,3,1,loss_r100_rep3,,,
1774319866583,telemetry,live,3392,1774319866646715400,-63.71533203125,5,1,loss_r100_rep3,,,
1774319866590,telemetry,live,3400,1774319866666814500,-76.814453125,8,1,loss_r100_rep3,,,
1774319866596,telemetry,live,3403,1774319866676657700,-80.65771484375,3,1,loss_r100_rep3,,,
1774319866607,telemetry,live,3407,1774319866687430000,-80.429931640625,4,1,loss_r100_rep3,,,
1774319866621,telemetry,live,3409,1774319866696579000,-75.5791015625,2,1,loss_r100_rep3,,,
1774319866624,telemetry,live,3415,1774319866706666800,-82.666748046875,6,1,loss_r100_rep3,,,
1774319866633,telemetry,live,3419,1774319866716709600,-83.709716796875,4,1,loss_r100_rep3,,,
1774319866644,telemetry,live,3422,1774319866726630400,-82.63037109375,3,1,loss_r100_rep3,,,
1774319866653,telemetry,live,3428,1774319866736624600,-83.624755859375,6,1,loss_r100_rep3,,,
1774319866663,telemetry,live,3430,1774319866746537500,-83.537353515625,2,1,loss_r100_rep3,,,
1774319866672,telemetry,live,3435,1774319866756530400,-84.530517578125,5,1,loss_r100_rep3,,,
1774319866686,telemetry,live,3440,1774319866767231500,-81.2314453125,5,1,loss_r100_rep3,,,
1774319866693,telemetry,live,3442,1774319866776585200,-83.585205078125,2,1,loss_r100_rep3,,,
1774319866702,telemetry,live,3447,1774319866786707200,-84.707275390625,5,1,loss_r100_rep3,,,
1774319866722,telemetry,live,3454,1774319866806727700,-84.727783203125,7,1,loss_r100_rep3,,,
1774319866731,telemetry,live,3459,1774319866816633300,-85.63330078125,5,1,loss_r100_rep3,,,
1774319866742,telemetry,live,3463,1774319866826816500,-84.81640625,4,1,loss_r100_rep3,,,
1774319866752,telemetry,live,3466,1774319866836529400,-84.529296875,3,1,loss_r100_rep3,,,
1774319866764,telemetry,live,3471,1774319866846708000,-82.7080078125,5,1,loss_r100_rep3,,,
1774319866773,telemetry,live,3474,1774319866856735500,-83.735595703125,3,1,loss_r100_rep3,,,
1774319866781,telemetry,live,3478,1774319866866831000,-85.8310546875,4,1,loss_r100_rep3,,,
1774319866790,telemetry,live,3484,1774319866876734000,-86.73388671875,6,1,loss_r100_rep3,,,
1774319866800,telemetry,live,3487,1774319866886806500,-86.806640625,3,1,loss_r100_rep3,,,
1774319866810,telemetry,live,3490,1774319866896643300,-86.643310546875,3,1,loss_r100_rep3,,,
1774319866825,telemetry,live,3495,1774319866906539800,-81.539794921875,5,1,loss_r100_rep3,,,
1774319866831,telemetry,live,3498,1774319866916550400,-85.55029296875,3,1,loss_r100_rep3,,,
1774319866839,telemetry,live,3503,1774319866926697700,-87.69775390625,5,1,loss_r100_rep3,,,
1774319866849,telemetry,live,3506,1774319866936793000,-87.79296875,3,1,loss_r100_rep3,,,
1774319866859,telemetry,live,3510,1774319866946669000,-87.6689453125,4,1,loss_r100_rep3,,,
1774319866869,telemetry,live,3512,1774319866956594400,-87.594482421875,2,1,loss_r100_rep3,,,
1774319866884,telemetry,live,3516,1774319866966654000,-82.654052734375,4,1,loss_r100_rep3,,,
1774319866889,telemetry,live,3523,1774319866976722000,-87.721923828125,7,1,loss_r100_rep3,,,
1774319866898,telemetry,live,3528,1774319866986699500,-88.699462890625,5,1,loss_r100_rep3,,,
1774319866908,telemetry,live,3530,1774319866996648200,-88.648193359375,2,1,loss_r100_rep3,,,
1774319866918,telemetry,live,3533,1774319867006545700,-88.545654296875,3,1,loss_r100_rep3,,,
1774319866928,telemetry,live,3539,1774319867016588500,-88.588623046875,6,1,loss_r100_rep3,,,
1774319866942,telemetry,live,3543,1774319867026748700,-84.748779296875,4,1,loss_r100_rep3,,,
1774319866948,telemetry,live,3545,1774319867036606200,-88.606201171875,2,1,loss_r100_rep3,,,
1774319866957,telemetry,live,3550,1774319867046716400,-89.71630859375,5,1,loss_r100_rep3,,,
1774319866967,telemetry,live,3554,1774319867056647200,-89.647216796875,4,1,loss_r100_rep3,,,
1774319866977,telemetry,live,3559,1774319867066770000,-89.77001953125,5,1,loss_r100_rep3,,,
1774319866992,telemetry,live,3562,1774319867076630800,-84.630859375,3,1,loss_r100_rep3,,,
1774319866998,telemetry,live,3568,1774319867086558500,-88.558349609375,6,1,loss_r100_rep3,,,
1774319867006,telemetry,live,3571,1774319867096724700,-90.724853515625,3,1,loss_r100_rep3,,,
1774319867026,telemetry,live,3579,1774319867116652000,-90.652099609375,8,1,loss_r100_rep3,,,
1774319867035,telemetry,live,3582,1774319867126565400,-91.5654296875,3,1,loss_r100_rep3,,,
1774319867049,telemetry,live,3586,1774319867136687900,-87.68798828125,4,1,loss_r100_rep3,,,
1774319867056,telemetry,live,3590,1774319867146578700,-90.57861328125,4,1,loss_r100_rep3,,,
1774319867066,telemetry,live,3596,1774319867157089000,-91.089111328125,6,1,loss_r100_rep3,,,
1774319867075,telemetry,live,3599,1774319867166576000,-91.576171875,3,1,loss_r100_rep3,,,
1774319867085,telemetry,live,3602,1774319867176761600,-91.76171875,3,1,loss_r100_rep3,,,
1774319867104,telemetry,live,3611,1774319867196613400,-92.61328125,9,1,loss_r100_rep3,,,
1774319867115,telemetry,live,3614,1774319867207330300,-92.330322265625,3,1,loss_r100_rep3,,,
1774319867124,telemetry,live,3619,1774319867216572400,-92.572509765625,5,1,loss_r100_rep3,,,
1774319867137,telemetry,live,3623,1774319867226710300,-89.710205078125,4,1,loss_r100_rep3,,,
1774319867145,telemetry,live,3625,1774319867236613000,-91.613037109375,2,1,loss_r100_rep3,,,
1774319867159,telemetry,live,3630,1774319867246610400,-87.6103515625,5,1,loss_r100_rep3,,,
1774319867167,telemetry,live,3634,1774319867256657700,-89.65771484375,4,1,loss_r100_rep3,,,
1774319867189,telemetry,live,3639,1774319867266822000,-77.82177734375,5,1,loss_r100_rep3,,,
1774319867193,telemetry,live,3644,1774319867276908300,-83.908203125,5,1,loss_r100_rep3,,,
1774319867202,telemetry,live,3646,1774319867286679300,-84.67919921875,2,1,loss_r100_rep3,,,
1774319867204,telemetry,live,3650,1774319867296691500,-92.69140625,4,1,loss_r100_rep3,,,
1774319867218,telemetry,live,3654,1774319867306605000,-88.60498046875,4,1,loss_r100_rep3,,,
1774319867224,telemetry,live,3658,1774319867316608800,-92.60888671875,4,1,loss_r100_rep3,,,
1774319867234,telemetry,live,3662,1774319867326594600,-92.594482421875,4,1,loss_r100_rep3,,,
1774319867242,telemetry,live,3666,1774319867336638200,-94.63818359375,4,1,loss_r100_rep3,,,
1774319867251,telemetry,live,3670,1774319867346736400,-95.736328125,4,1,loss_r100_rep3,,,
1774319867261,telemetry,live,3675,1774319867356647200,-95.647216796875,5,1,loss_r100_rep3,,,
1774319867271,telemetry,live,3680,1774319867366555400,-95.555419921875,5,1,loss_r100_rep3,,,
1774319867286,telemetry,live,3683,1774319867376597000,-90.596923828125,3,1,loss_r100_rep3,,,
1774319867292,telemetry,live,3687,1774319867386606600,-94.606689453125,4,1,loss_r100_rep3,,,
1774319867310,telemetry,live,3694,1774319867406535400,-96.535400390625,7,1,loss_r100_rep3,,,
1774319867320,telemetry,live,3699,1774319867416700400,-96.700439453125,5,1,loss_r100_rep3,,,
1774319867332,telemetry,live,3702,1774319867426723300,-94.723388671875,3,1,loss_r100_rep3,,,
1774319867340,telemetry,live,3705,1774319867436764400,-96.764404296875,3,1,loss_r100_rep3,,,
1774319867359,telemetry,live,3716,1774319867456785200,-97.78515625,11,1,loss_r100_rep3,,,
1774319867370,telemetry,live,3718,1774319867467246000,-97.24609375,2,1,loss_r100_rep3,,,
1774319867380,telemetry,live,3722,1774319867476685800,-96.685791015625,4,1,loss_r100_rep3,,,
1774319867389,telemetry,live,3726,1774319867486701600,-97.70166015625,4,1,loss_r100_rep3,,,
1774319867409,telemetry,live,3733,1774319867506854700,-97.854736328125,7,1,loss_r100_rep3,,,
1774319867418,telemetry,live,3738,1774319867516763100,-98.76318359375,5,1,loss_r100_rep3,,,
1774319867428,telemetry,live,3742,1774319867526564600,-98.564697265625,4,1,loss_r100_rep3,,,
1774319867438,telemetry,live,3747,1774319867536650500,-98.650390625,5,1,loss_r100_rep3,,,
1774319867448,telemetry,live,3750,1774319867546781400,-98.781494140625,3,1,loss_r100_rep3,,,
1774319867458,telemetry,live,3753,1774319867556733000,-98.73291015625,3,1,loss_r100_rep3,,,
1774319867467,telemetry,live,3759,1774319867566648300,-99.6484375,6,1,loss_r100_rep3,,,
1774319867477,telemetry,live,3762,1774319867576524800,-99.52490234375,3,1,loss_r100_rep3,,,
1774319867497,telemetry,live,3772,1774319867597091000,-100.091064453125,10,1,loss_r100_rep3,,,
1774319867506,telemetry,live,3774,1774319867606545200,-100.545166015625,2,1,loss_r100_rep3,,,
1774319867517,telemetry,live,3778,1774319867616846300,-99.846435546875,4,1,loss_r100_rep3,,,
1774319867527,telemetry,live,3784,1774319867627230700,-100.230712890625,6,1,loss_r100_rep3,,,
1774319867536,telemetry,live,3786,1774319867636782300,-100.7822265625,2,1,loss_r100_rep3,,,
1774319867546,telemetry,live,3792,1774319867646685700,-100.685791015625,6,1,loss_r100_rep3,,,
1774319867557,telemetry,live,3794,1774319867656669400,-99.66943359375,2,1,loss_r100_rep3,,,
1774319867566,telemetry,live,3799,1774319867666652200,-100.652099609375,5,1,loss_r100_rep3,,,
1774319867575,telemetry,live,3802,1774319867676701400,-101.701416015625,3,1,loss_r100_rep3,,,
1774319867585,telemetry,live,3807,1774319867686737000,-101.73681640625,5,1,loss_r100_rep3,,,
1774319867595,telemetry,live,3810,1774319867696558600,-101.55859375,3,1,loss_r100_rep3,,,
1774319867605,telemetry,live,3812,1774319867706850300,-101.850341796875,2,1,loss_r100_rep3,,,
1774319867616,telemetry,live,3820,1774319867717481700,-101.481689453125,8,1,loss_r100_rep3,,,
1774319867625,telemetry,live,3823,1774319867726658600,-101.658447265625,3,1,loss_r100_rep3,,,
1774319867634,telemetry,live,3824,1774319867736498000,-102.497802734375,1,1,loss_r100_rep3,,,
1774319867644,telemetry,live,3831,1774319867746615600,-102.615478515625,7,1,loss_r100_rep3,,,
1774319867654,telemetry,live,3835,1774319867757021000,-103.02099609375,4,1,loss_r100_rep3,,,
1774319867664,telemetry,live,3840,1774319867766782700,-102.78271484375,5,1,loss_r100_rep3,,,
1774319867673,telemetry,live,3840,1774319867776479500,-103.4794921875,0,1,loss_r100_rep3,,,
1774319867693,telemetry,live,3848,1774319867796616700,-103.61669921875,8,1,loss_r100_rep3,,,
1774319867703,telemetry,live,3854,1774319867806580500,-103.58056640625,6,1,loss_r100_rep3,,,
