wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774313423782,run_start,,,,,,-1,run_2026-03-24T00-50-23-782Z,,,ws://localhost:8080/
1774313423782,ws_connect_attempt,,,,,,0,run_2026-03-24T00-50-23-782Z,,,ws://localhost:8080/
1774313424095,ws_open,,,,,,1,run_2026-03-24T00-50-23-782Z,,,
1774313424171,telemetry,live,604,1774313418415741000,5755.259033203125,0,1,delay_r50_rep1,,,
1774313424269,telemetry,live,608,1774313418435845600,5833.154296875,4,1,delay_r50_rep1,,,
1774313424367,telemetry,live,611,1774313418455788500,5911.21142578125,3,1,delay_r50_rep1,,,
1774313424466,telemetry,live,616,1774313418475744000,5990.256103515625,5,1,delay_r50_rep1,,,
1774313424565,telemetry,live,620,1774313418495649300,6069.350830078125,4,1,delay_r50_rep1,,,
1774313424663,telemetry,live,621,1774313418515415600,6147.58447265625,1,1,delay_r50_rep1,,,
1774313424762,telemetry,live,627,1774313418535666700,6226.333251953125,6,1,delay_r50_rep1,,,
1774313424861,telemetry,live,632,1774313418555765000,6305.235107421875,5,1,delay_r50_rep1,,,
1774313424959,telemetry,live,636,1774313418575976700,6383.023193359375,4,1,delay_r50_rep1,,,
1774313425058,telemetry,live,639,1774313418595741200,6462.2587890625,3,1,delay_r50_rep1,,,
1774313425157,telemetry,live,644,1774313418615955500,6541.04443359375,5,1,delay_r50_rep1,,,
1774313425255,telemetry,live,648,1774313418635992000,6619.008056640625,4,1,delay_r50_rep1,,,
1774313425354,telemetry,live,652,1774313418655671800,6698.328125,4,1,delay_r50_rep1,,,
1774313425452,telemetry,live,656,1774313418675610600,6776.389404296875,4,1,delay_r50_rep1,,,
1774313425551,telemetry,live,660,1774313418695765000,6855.235107421875,4,1,delay_r50_rep1,,,
1774313425650,telemetry,live,664,1774313418715593000,6934.406982421875,4,1,delay_r50_rep1,,,
1774313425749,telemetry,live,666,1774313418735851500,7013.1484375,2,1,delay_r50_rep1,,,
1774313425846,telemetry,live,672,1774313418755671600,7090.328369140625,6,1,delay_r50_rep1,,,
1774313425944,telemetry,live,676,1774313418775821300,7168.1787109375,4,1,delay_r50_rep1,,,
1774313426043,telemetry,live,680,1774313418795853600,7247.146484375,4,1,delay_r50_rep1,,,
1774313426141,telemetry,live,684,1774313418816111600,7324.888427734375,4,1,delay_r50_rep1,,,
1774313426240,telemetry,live,688,1774313418835918600,7404.081298828125,4,1,delay_r50_rep1,,,
1774313426338,telemetry,live,692,1774313418855987000,7482.012939453125,4,1,delay_r50_rep1,,,
1774313426437,telemetry,live,696,1774313418875779800,7561.22021484375,4,1,delay_r50_rep1,,,
1774313426535,telemetry,live,699,1774313418896080400,7638.919677734375,3,1,delay_r50_rep1,,,
1774313426633,telemetry,live,704,1774313418915918800,7717.0810546875,5,1,delay_r50_rep1,,,
1774313426732,telemetry,live,708,1774313418935968000,7796.031982421875,4,1,delay_r50_rep1,,,
1774313426830,telemetry,live,711,1774313418956103000,7873.89697265625,3,1,delay_r50_rep1,,,
1774313426929,telemetry,live,715,1774313418975758800,7953.2412109375,4,1,delay_r50_rep1,,,
1774313427027,telemetry,live,719,1774313418995836000,8031.1640625,4,1,delay_r50_rep1,,,
1774313427126,telemetry,live,724,1774313419015724300,8110.275634765625,5,1,delay_r50_rep1,,,
1774313427223,telemetry,live,728,1774313419035835600,8187.164306640625,4,1,delay_r50_rep1,,,
1774313427322,telemetry,live,732,1774313419055756500,8266.243408203125,4,1,delay_r50_rep1,,,
1774313427420,telemetry,live,736,1774313419076080400,8343.919677734375,4,1,delay_r50_rep1,,,
1774313427520,telemetry,live,740,1774313419096011300,8422.98876953125,4,1,delay_r50_rep1,,,
1774313427618,telemetry,live,744,1774313419116116200,8501.8837890625,4,1,delay_r50_rep1,,,
1774313427717,telemetry,live,747,1774313419135862500,8581.137451171875,3,1,delay_r50_rep1,,,
1774313427815,telemetry,live,752,1774313419155756300,8659.24365234375,5,1,delay_r50_rep1,,,
1774313427913,telemetry,live,756,1774313419175781600,8737.21826171875,4,1,delay_r50_rep1,,,
1774313428012,telemetry,live,759,1774313419195835600,8816.164306640625,3,1,delay_r50_rep1,,,
1774313428111,telemetry,live,764,1774313419215810800,8895.189208984375,5,1,delay_r50_rep1,,,
1774313428210,telemetry,live,767,1774313419235677400,8974.322509765625,3,1,delay_r50_rep1,,,
1774313428309,telemetry,live,772,1774313419256012300,9052.98779296875,5,1,delay_r50_rep1,,,
1774313428407,telemetry,live,776,1774313419276045600,9130.954345703125,4,1,delay_r50_rep1,,,
1774313428506,telemetry,live,780,1774313419296039000,9209.961181640625,4,1,delay_r50_rep1,,,
1774313428605,telemetry,live,784,1774313419316142800,9288.857177734375,4,1,delay_r50_rep1,,,
1774313428705,telemetry,live,788,1774313419336089600,9368.910400390625,4,1,delay_r50_rep1,,,
1774313428803,telemetry,live,792,1774313419355810000,9447.18994140625,4,1,delay_r50_rep1,,,
1774313428903,telemetry,live,796,1774313419375642400,9527.357666015625,4,1,delay_r50_rep1,,,
1774313429002,telemetry,live,800,1774313419395668500,9606.33154296875,4,1,delay_r50_rep1,,,
1774313429102,telemetry,live,804,1774313419415887600,9686.1123046875,4,1,delay_r50_rep1,,,
1774313429201,telemetry,live,808,1774313419436036400,9764.963623046875,4,1,delay_r50_rep1,,,
1774313429301,telemetry,live,810,1774313419455824600,9845.17529296875,2,1,delay_r50_rep1,,,
1774313429400,telemetry,live,816,1774313419475938300,9924.061767578125,6,1,delay_r50_rep1,,,
1774313429500,telemetry,live,820,1774313419495844000,10004.156005859375,4,1,delay_r50_rep1,,,
1774313429599,telemetry,live,823,1774313419515852000,10083.14794921875,3,1,delay_r50_rep1,,,
1774313429698,telemetry,live,827,1774313419535497500,10162.50244140625,4,1,delay_r50_rep1,,,
1774313429798,telemetry,live,831,1774313419555770400,10242.229736328125,4,1,delay_r50_rep1,,,
1774313429896,telemetry,live,836,1774313419575895600,10320.1044921875,5,1,delay_r50_rep1,,,
1774313429996,telemetry,live,840,1774313419595953000,10400.047119140625,4,1,delay_r50_rep1,,,
1774313430096,telemetry,live,844,1774313419615940900,10480.05908203125,4,1,delay_r50_rep1,,,
1774313430195,telemetry,live,848,1774313419635643000,10559.357177734375,4,1,delay_r50_rep1,,,
1774313430294,telemetry,live,852,1774313419655692000,10638.307861328125,4,1,delay_r50_rep1,,,
1774313430394,telemetry,live,856,1774313419675738600,10718.261474609375,4,1,delay_r50_rep1,,,
1774313430493,telemetry,live,858,1774313419695693300,10797.306640625,2,1,delay_r50_rep1,,,
1774313430593,telemetry,live,863,1774313419715834000,10876.165771484375,5,1,delay_r50_rep1,,,
1774313430692,telemetry,live,868,1774313419735875600,10956.12451171875,5,1,delay_r50_rep1,,,
1774313430791,telemetry,live,872,1774313419755666000,11035.333984375,4,1,delay_r50_rep1,,,
1774313430891,telemetry,live,875,1774313419775761000,11115.239013671875,3,1,delay_r50_rep1,,,
1774313430990,telemetry,live,880,1774313419796025600,11193.974365234375,5,1,delay_r50_rep1,,,
1774313431090,telemetry,live,883,1774313419815768300,11274.231689453125,3,1,delay_r50_rep1,,,
1774313431189,telemetry,live,887,1774313419835814100,11353.185791015625,4,1,delay_r50_rep1,,,
1774313431289,telemetry,live,892,1774313419855941600,11433.058349609375,5,1,delay_r50_rep1,,,
1774313431388,telemetry,live,896,1774313419875788500,11512.21142578125,4,1,delay_r50_rep1,,,
1774313431488,telemetry,live,900,1774313419895804400,11592.195556640625,4,1,delay_r50_rep1,,,
1774313431587,telemetry,live,904,1774313419916186400,11670.813720703125,4,1,delay_r50_rep1,,,
1774313431686,telemetry,live,908,1774313419936246800,11749.753173828125,4,1,delay_r50_rep1,,,
1774313431786,telemetry,live,912,1774313419956193800,11829.80615234375,4,1,delay_r50_rep1,,,
1774313431885,telemetry,live,916,1774313419976166000,11908.834228515625,4,1,delay_r50_rep1,,,
1774313431985,telemetry,live,920,1774313419995786200,11989.2138671875,4,1,delay_r50_rep1,,,
1774313432084,telemetry,live,924,1774313420015946000,12068.053955078125,4,1,delay_r50_rep1,,,
1774313432184,telemetry,live,928,1774313420036092200,12147.907958984375,4,1,delay_r50_rep1,,,
1774313432284,telemetry,live,932,1774313420055662300,12228.337646484375,4,1,delay_r50_rep1,,,
1774313432383,telemetry,live,936,1774313420075868200,12307.1318359375,4,1,delay_r50_rep1,,,
1774313432482,telemetry,live,940,1774313420095695000,12386.304931640625,4,1,delay_r50_rep1,,,
1774313432582,telemetry,live,942,1774313420115291600,12466.708251953125,2,1,delay_r50_rep1,,,
